3.300000e-13 3.059400e-15 -1.409141e-19 3.059259e-15 
3.310000e-13 3.059259e-15 -1.024038e-19 3.059157e-15 
3.320000e-13 3.059082e-15 -5.480939e-20 3.059027e-15 
3.330000e-13 3.058862e-15 3.488556e-21 3.058866e-15 
3.340000e-13 3.058595e-15 7.426642e-20 3.058669e-15 
3.350000e-13 3.058271e-15 1.594213e-19 3.058431e-15 
3.360000e-13 3.057885e-15 2.609055e-19 3.058146e-15 
3.370000e-13 3.057430e-15 3.806203e-19 3.057811e-15 
3.380000e-13 3.056901e-15 5.202667e-19 3.057421e-15 
3.390000e-13 3.056293e-15 6.811285e-19 3.056974e-15 
3.400000e-13 3.055605e-15 8.637994e-19 3.056469e-15 
3.410000e-13 3.054840e-15 1.067852e-18 3.055908e-15 
3.420000e-13 3.054006e-15 1.291473e-18 3.055298e-15 
3.430000e-13 3.053117e-15 1.531098e-18 3.054648e-15 
3.440000e-13 3.052194e-15 1.781126e-18 3.053975e-15 
3.450000e-13 3.051265e-15 2.033785e-18 3.053299e-15 
3.460000e-13 3.050365e-15 2.279075e-18 3.052644e-15 
3.470000e-13 3.049536e-15 2.505704e-18 3.052041e-15 
3.480000e-13 3.048818e-15 2.701667e-18 3.051520e-15 
3.490000e-13 3.048254e-15 2.855278e-18 3.051109e-15 
3.500000e-13 3.047877e-15 2.956634e-18 3.050833e-15 
3.510000e-13 3.047711e-15 2.998896e-18 3.050710e-15 
3.520000e-13 3.047768e-15 2.979253e-18 3.050747e-15 
3.530000e-13 3.048042e-15 2.899329e-18 3.050941e-15 
3.540000e-13 3.048515e-15 2.764942e-18 3.051279e-15 
3.550000e-13 3.049155e-15 2.585281e-18 3.051740e-15 
3.560000e-13 3.049925e-15 2.371680e-18 3.052297e-15 
3.570000e-13 3.050784e-15 2.136263e-18 3.052920e-15 
3.580000e-13 3.051689e-15 1.890708e-18 3.053580e-15 
3.590000e-13 3.052605e-15 1.645308e-18 3.054250e-15 
3.600000e-13 3.053501e-15 1.408404e-18 3.054909e-15 
3.610000e-13 3.054353e-15 1.186168e-18 3.055539e-15 
3.620000e-13 3.055147e-15 9.816674e-19 3.056128e-15 
3.630000e-13 3.055871e-15 7.975760e-19 3.056669e-15 
3.640000e-13 3.056521e-15 6.351547e-19 3.057156e-15 
3.650000e-13 3.057095e-15 4.940362e-19 3.057589e-15 
3.660000e-13 3.057597e-15 3.724865e-19 3.057969e-15 
3.670000e-13 3.058029e-15 2.691623e-19 3.058299e-15 
3.680000e-13 3.058400e-15 1.825555e-19 3.058582e-15 
3.690000e-13 3.058714e-15 1.107073e-19 3.058825e-15 
3.700000e-13 3.058979e-15 5.169397e-20 3.059030e-15 
3.710000e-13 3.059200e-15 3.702803e-21 3.059204e-15 
3.720000e-13 3.059384e-15 -3.492377e-20 3.059349e-15 
3.730000e-13 3.059536e-15 -6.566764e-20 3.059470e-15 
3.740000e-13 3.059661e-15 -8.983040e-20 3.059571e-15 
3.750000e-13 3.059764e-15 -1.085391e-19 3.059655e-15 
3.760000e-13 3.059847e-15 -1.227582e-19 3.059724e-15 
3.770000e-13 3.059915e-15 -1.333052e-19 3.059781e-15 
3.780000e-13 3.059969e-15 -1.408665e-19 3.059828e-15 
3.790000e-13 3.060013e-15 -1.460149e-19 3.059867e-15 
3.800000e-13 3.060048e-15 -1.492245e-19 3.059899e-15 
3.810000e-13 3.060077e-15 -1.508857e-19 3.059926e-15 
3.820000e-13 3.060099e-15 -1.513441e-19 3.059948e-15 
3.830000e-13 3.060117e-15 -1.509348e-19 3.059966e-15 
3.840000e-13 3.060131e-15 -1.497639e-19 3.059982e-15 
3.850000e-13 3.060143e-15 -1.480007e-19 3.059995e-15 
3.860000e-13 3.060152e-15 -1.457819e-19 3.060007e-15 
3.870000e-13 3.060160e-15 -1.432170e-19 3.060017e-15 
3.880000e-13 3.060166e-15 -1.403945e-19 3.060026e-15 
3.890000e-13 3.060172e-15 -1.373855e-19 3.060034e-15 
3.900000e-13 3.060176e-15 -1.342482e-19 3.060042e-15 
3.910000e-13 3.060181e-15 -1.310301e-19 3.060050e-15 
3.920000e-13 3.060185e-15 -1.277710e-19 3.060057e-15 
3.930000e-13 3.060188e-15 -1.245042e-19 3.060064e-15 
3.940000e-13 3.060192e-15 -1.212587e-19 3.060071e-15 
3.950000e-13 3.060196e-15 -1.180592e-19 3.060078e-15 
3.960000e-13 3.060200e-15 -1.149276e-19 3.060085e-15 
3.970000e-13 3.060204e-15 -1.118828e-19 3.060092e-15 
3.980000e-13 3.060213e-15 -1.112656e-19 3.060102e-15 
3.990000e-13 3.060228e-15 -1.116663e-19 3.060117e-15 
4.000000e-13 3.060243e-15 -1.121527e-19 3.060131e-15 
4.010000e-13 3.060257e-15 -1.127323e-19 3.060144e-15 
4.020000e-13 3.060271e-15 -1.134082e-19 3.060157e-15 
4.030000e-13 3.060284e-15 -1.141794e-19 3.060170e-15 
4.040000e-13 3.060297e-15 -1.150394e-19 3.060182e-15 
4.050000e-13 3.060310e-15 -1.159764e-19 3.060194e-15 
4.060000e-13 3.060322e-15 -1.169730e-19 3.060205e-15 
4.070000e-13 3.060334e-15 -1.180061e-19 3.060216e-15 
4.080000e-13 3.060345e-15 -1.190466e-19 3.060226e-15 
4.090000e-13 3.060355e-15 -1.200601e-19 3.060235e-15 
4.100000e-13 3.060365e-15 -1.210072e-19 3.060244e-15 
4.110000e-13 3.060374e-15 -1.218433e-19 3.060252e-15 
4.120000e-13 3.060382e-15 -1.225197e-19 3.060260e-15 
4.130000e-13 3.060390e-15 -1.229838e-19 3.060267e-15 
4.140000e-13 3.060397e-15 -1.231797e-19 3.060274e-15 
4.150000e-13 3.060403e-15 -1.230491e-19 3.060280e-15 
